time,product_id,open,high,low,close,volume
2026-04-04 13:00:00+00:00,BTC-USD,67084.98,67262.53,67069.98,67183.97,139.16638182
2026-04-04 14:00:00+00:00,BTC-USD,67183.97,67214.0,67020.01,67199.8,139.19218853
2026-04-04 15:00:00+00:00,BTC-USD,67199.8,67528.2,67175.62,67374.49,233.6511436
2026-04-04 16:00:00+00:00,BTC-USD,67374.49,67513.45,67314.28,67358.99,169.99928864
2026-04-04 17:00:00+00:00,BTC-USD,67361.82,67408.32,67276.45,67324.02,90.91568739
2026-04-04 18:00:00+00:00,BTC-USD,67324.02,67374.0,67245.37,67284.05,64.00992871
2026-04-04 19:00:00+00:00,BTC-USD,67284.05,67535.2,67265.0,67281.99,90.29789134
2026-04-04 20:00:00+00:00,BTC-USD,67281.99,67291.5,67170.6,67267.48,116.66053489
2026-04-04 21:00:00+00:00,BTC-USD,67267.48,67456.48,67200.0,67350.08,108.66419933
2026-04-04 22:00:00+00:00,BTC-USD,67350.08,67463.75,67329.36,67395.98,94.76437135
2026-04-04 23:00:00+00:00,BTC-USD,67395.98,67395.98,67244.0,67291.73,129.60795159
2026-04-05 00:00:00+00:00,BTC-USD,67291.72,67300.25,67137.49,67199.99,110.41522353
2026-04-05 01:00:00+00:00,BTC-USD,67200.0,67221.66,67062.24,67079.99,96.74162781
2026-04-05 02:00:00+00:00,BTC-USD,67079.99,67171.98,66953.51,67157.96,92.82697485
2026-04-05 03:00:00+00:00,BTC-USD,67157.96,67183.68,67077.04,67138.55,50.53627209
2026-04-05 04:00:00+00:00,BTC-USD,67138.55,67181.99,67055.98,67085.1,41.35069953
2026-04-05 05:00:00+00:00,BTC-USD,67084.93,67142.88,66883.25,66918.59,82.57372239
2026-04-05 06:00:00+00:00,BTC-USD,66918.6,66931.2,66600.0,66786.0,142.70521118
2026-04-05 07:00:00+00:00,BTC-USD,66786.0,66901.79,66706.92,66808.57,77.80973199
2026-04-05 08:00:00+00:00,BTC-USD,66808.56,66926.0,66802.69,66917.55,42.58551488
2026-04-05 09:00:00+00:00,BTC-USD,66917.54,67037.97,66883.33,67017.85,56.37540515
2026-04-05 10:00:00+00:00,BTC-USD,67018.2,67127.76,66950.01,67023.31,74.90113265
2026-04-05 11:00:00+00:00,BTC-USD,67028.85,67092.0,66963.96,66990.35,67.66820916
2026-04-05 12:00:00+00:00,BTC-USD,66990.34,66990.34,66669.24,66770.91,74.15746707
2026-04-05 13:00:00+00:00,BTC-USD,66770.91,66905.32,66684.25,66878.54,58.25414154
2026-04-05 14:00:00+00:00,BTC-USD,66878.54,66959.95,66806.0,66912.24,98.67422802
2026-04-05 15:00:00+00:00,BTC-USD,66913.12,67812.0,66817.8,67291.57,399.15001262
2026-04-05 16:00:00+00:00,BTC-USD,67291.53,67396.63,67144.51,67194.96,143.90320187
2026-04-05 17:00:00+00:00,BTC-USD,67194.96,67386.3,67160.0,67346.72,115.84151778
2026-04-05 18:00:00+00:00,BTC-USD,67348.91,67438.38,67246.63,67395.61,103.20378407
2026-04-05 19:00:00+00:00,BTC-USD,67396.67,67538.48,67266.37,67350.84,169.70182832
2026-04-05 20:00:00+00:00,BTC-USD,67350.84,67684.68,67314.25,67644.01,173.3092639
2026-04-05 21:00:00+00:00,BTC-USD,67644.01,67659.48,67397.4,67533.26,143.36917092
2026-04-05 22:00:00+00:00,BTC-USD,67533.27,68354.25,67323.88,68320.43,730.93899378
2026-04-05 23:00:00+00:00,BTC-USD,68320.42,69117.6,68241.61,69005.0,663.38415805
2026-04-06 00:00:00+00:00,BTC-USD,69005.0,69561.0,69004.99,69065.2,543.17061422
2026-04-06 01:00:00+00:00,BTC-USD,69065.2,69119.0,68761.46,68789.5,186.93894382
2026-04-06 02:00:00+00:00,BTC-USD,68789.5,69388.0,68738.74,69194.96,305.76828728
2026-04-06 03:00:00+00:00,BTC-USD,69191.64,69242.93,69037.92,69107.0,184.584603
2026-04-06 04:00:00+00:00,BTC-USD,69107.02,69198.36,68952.0,69120.03,146.72211045
2026-04-06 05:00:00+00:00,BTC-USD,69120.03,69226.92,69068.46,69180.0,75.16520359
2026-04-06 06:00:00+00:00,BTC-USD,69179.99,69337.67,68790.97,68965.98,174.9558729
2026-04-06 07:00:00+00:00,BTC-USD,68965.98,69197.03,68811.13,69100.0,89.80896314
2026-04-06 08:00:00+00:00,BTC-USD,69101.74,69341.07,69064.94,69215.44,137.57511507
2026-04-06 09:00:00+00:00,BTC-USD,69215.17,70271.25,69200.0,69735.03,879.10461122
2026-04-06 10:00:00+00:00,BTC-USD,69735.03,69956.35,69700.01,69773.9,283.87085772
2026-04-06 11:00:00+00:00,BTC-USD,69772.22,69772.22,69565.01,69619.77,148.32349867
2026-04-06 12:00:00+00:00,BTC-USD,69620.0,69642.0,69323.88,69367.96,286.90978778
2026-04-06 13:00:00+00:00,BTC-USD,69367.96,69562.38,69230.0,69427.53,526.79094908
2026-04-06 14:00:00+00:00,BTC-USD,69427.53,69835.74,69150.37,69658.63,982.2695431
2026-04-06 15:00:00+00:00,BTC-USD,69658.64,69989.99,69536.32,69975.89,1169.81155753
2026-04-06 16:00:00+00:00,BTC-USD,69975.9,70378.48,69784.3,69818.63,1281.40980585
2026-04-06 17:00:00+00:00,BTC-USD,69818.64,69851.12,69269.62,69577.77,845.86561605
2026-04-06 18:00:00+00:00,BTC-USD,69577.77,69975.9,69477.83,69904.98,553.30945349
2026-04-06 19:00:00+00:00,BTC-USD,69904.99,69917.04,69581.0,69732.99,699.21486856
2026-04-06 20:00:00+00:00,BTC-USD,69727.98,69997.76,69615.2,69833.05,668.8189748
2026-04-06 21:00:00+00:00,BTC-USD,69833.04,69837.4,69429.0,69516.47,149.53751848
2026-04-06 22:00:00+00:00,BTC-USD,69516.46,69596.65,68810.19,68812.0,388.25303985
2026-04-06 23:00:00+00:00,BTC-USD,68809.58,68912.87,68332.0,68853.61,474.17386066
2026-04-07 00:00:00+00:00,BTC-USD,68853.6,69133.19,68727.86,68771.18,328.26166678
2026-04-07 01:00:00+00:00,BTC-USD,68771.17,68900.0,68350.0,68403.98,328.39971138
2026-04-07 02:00:00+00:00,BTC-USD,68403.98,68713.96,68270.41,68663.65,470.10577769
2026-04-07 03:00:00+00:00,BTC-USD,68662.35,68801.0,68610.0,68777.67,214.62408989
2026-04-07 04:00:00+00:00,BTC-USD,68777.68,68987.22,68540.43,68856.71,153.44311486
2026-04-07 05:00:00+00:00,BTC-USD,68856.72,68869.32,68613.28,68655.07,160.74850869
2026-04-07 06:00:00+00:00,BTC-USD,68655.07,68657.36,68434.41,68566.49,135.28621757
2026-04-07 07:00:00+00:00,BTC-USD,68566.49,68707.06,68497.01,68610.29,106.8871861
2026-04-07 08:00:00+00:00,BTC-USD,68610.28,68990.0,68591.34,68942.34,254.50457025
2026-04-07 09:00:00+00:00,BTC-USD,68942.35,69256.41,68929.79,69150.35,224.04277455
2026-04-07 10:00:00+00:00,BTC-USD,69150.36,69208.14,68172.7,68225.93,386.13905474
2026-04-07 11:00:00+00:00,BTC-USD,68224.0,68450.72,68061.76,68328.81,223.21593474
2026-04-07 12:00:00+00:00,BTC-USD,68332.52,68581.94,68062.9,68383.99,302.66390693
2026-04-07 13:00:00+00:00,BTC-USD,68383.99,68633.63,68176.76,68221.38,467.94939982
2026-04-07 14:00:00+00:00,BTC-USD,68221.36,68248.09,67750.0,67843.12,600.58066204
2026-04-07 15:00:00+00:00,BTC-USD,67843.12,68272.75,67710.01,68152.71,545.14672329
2026-04-07 16:00:00+00:00,BTC-USD,68152.71,69039.74,68060.31,68223.75,598.60084539
2026-04-07 17:00:00+00:00,BTC-USD,68223.74,69000.0,68177.75,68694.66,412.26293724
2026-04-07 18:00:00+00:00,BTC-USD,68694.66,68773.69,68336.0,68430.56,224.89601267
2026-04-07 19:00:00+00:00,BTC-USD,68430.55,69083.82,68324.38,68993.62,488.54226473
2026-04-07 20:00:00+00:00,BTC-USD,68998.45,69532.0,68998.45,69313.92,587.34190475
2026-04-07 21:00:00+00:00,BTC-USD,69313.92,70200.0,69305.01,69923.37,832.24235066
2026-04-07 22:00:00+00:00,BTC-USD,69923.36,71512.84,69923.36,71506.0,1374.0363039
2026-04-07 23:00:00+00:00,BTC-USD,71505.99,72753.97,71174.31,71910.2,1736.8054044
2026-04-08 00:00:00+00:00,BTC-USD,71910.21,72113.93,71536.12,71699.91,583.85383141
2026-04-08 01:00:00+00:00,BTC-USD,71699.9,71753.06,71439.56,71465.98,264.47715947
2026-04-08 02:00:00+00:00,BTC-USD,71468.34,71722.84,71233.98,71355.75,345.48630583
2026-04-08 03:00:00+00:00,BTC-USD,71355.76,71484.9,71272.26,71286.0,194.37257335
2026-04-08 04:00:00+00:00,BTC-USD,71285.99,71683.55,71272.38,71556.55,210.64588723
2026-04-08 05:00:00+00:00,BTC-USD,71559.93,71830.04,71552.82,71730.91,169.73342475
2026-04-08 06:00:00+00:00,BTC-USD,71730.91,71942.29,71576.21,71728.99,175.1204488
2026-04-08 07:00:00+00:00,BTC-USD,71729.0,71914.12,71580.93,71641.01,184.35174213
2026-04-08 08:00:00+00:00,BTC-USD,71641.02,71832.7,71636.0,71800.02,314.65959276
2026-04-08 09:00:00+00:00,BTC-USD,71800.02,71962.24,71582.4,71674.21,180.26846729
2026-04-08 10:00:00+00:00,BTC-USD,71674.21,71790.88,71441.77,71470.12,172.46901124
2026-04-08 11:00:00+00:00,BTC-USD,71470.11,71743.85,71404.95,71690.4,181.21986008
2026-04-08 12:00:00+00:00,BTC-USD,71693.1,72199.11,71578.53,72077.79,625.53478011
2026-04-08 13:00:00+00:00,BTC-USD,72077.8,72861.38,71500.01,71602.39,1311.16343484
2026-04-08 14:00:00+00:00,BTC-USD,71602.39,71750.67,70684.65,70901.42,1091.19781076
2026-04-08 15:00:00+00:00,BTC-USD,70901.43,71356.5,70811.63,71309.99,647.67465325
2026-04-08 16:00:00+00:00,BTC-USD,71310.0,71710.2,71252.0,71608.27,927.86381844
2026-04-08 17:00:00+00:00,BTC-USD,71608.28,71972.26,71490.17,71903.97,1147.88469871
2026-04-08 18:00:00+00:00,BTC-USD,71903.97,71903.98,71082.02,71101.98,721.50798425
2026-04-08 19:00:00+00:00,BTC-USD,71101.76,71391.34,71008.53,71331.51,498.03842072
2026-04-08 20:00:00+00:00,BTC-USD,71333.0,71500.0,71282.24,71387.32,261.15750261
2026-04-08 21:00:00+00:00,BTC-USD,71387.32,71766.61,71336.75,71562.97,417.05170708
2026-04-08 22:00:00+00:00,BTC-USD,71562.96,71584.44,71068.09,71068.09,250.15392821
2026-04-08 23:00:00+00:00,BTC-USD,71068.1,71218.0,70903.5,71085.99,207.35382609
2026-04-09 00:00:00+00:00,BTC-USD,71083.99,71146.92,70653.75,70813.81,228.34112737
2026-04-09 01:00:00+00:00,BTC-USD,70813.8,70957.51,70468.74,70927.84,211.82664447
2026-04-09 02:00:00+00:00,BTC-USD,70927.85,71200.0,70815.0,71066.55,198.57722255
2026-04-09 03:00:00+00:00,BTC-USD,71066.56,71126.99,70851.26,70999.17,149.80752663
2026-04-09 04:00:00+00:00,BTC-USD,70999.18,71023.87,70744.0,70791.99,117.56651579
2026-04-09 05:00:00+00:00,BTC-USD,70792.32,71098.51,70690.95,70997.63,101.55377882
2026-04-09 06:00:00+00:00,BTC-USD,70997.63,71096.0,70821.99,71041.44,102.46613905
2026-04-09 07:00:00+00:00,BTC-USD,71041.43,71128.5,70960.97,70992.56,118.2120591
2026-04-09 08:00:00+00:00,BTC-USD,70992.56,71391.25,70877.16,71260.01,176.53793263
2026-04-09 09:00:00+00:00,BTC-USD,71260.0,71585.22,71114.18,71540.24,254.17840061
2026-04-09 10:00:00+00:00,BTC-USD,71540.04,71548.49,71284.5,71284.51,134.36945428
2026-04-09 11:00:00+00:00,BTC-USD,71284.51,71368.2,71055.81,71152.8,155.36100421
2026-04-09 12:00:00+00:00,BTC-USD,71152.8,71330.31,71045.0,71290.07,228.44511618
2026-04-09 13:00:00+00:00,BTC-USD,71290.08,71362.49,70623.2,70797.2,541.51317355
2026-04-09 14:00:00+00:00,BTC-USD,70797.16,71261.99,70511.78,71132.04,752.07875336
2026-04-09 15:00:00+00:00,BTC-USD,71132.04,72369.99,70928.0,72158.09,1637.49020054
2026-04-09 16:00:00+00:00,BTC-USD,72158.09,72416.25,71744.44,72096.47,1396.19241524
2026-04-09 17:00:00+00:00,BTC-USD,72096.47,72568.12,72086.0,72359.99,916.71364273
2026-04-09 18:00:00+00:00,BTC-USD,72362.41,72394.0,71720.0,71890.12,420.52407009
2026-04-09 19:00:00+00:00,BTC-USD,71890.12,72318.0,71750.0,72136.37,785.57696612
2026-04-09 20:00:00+00:00,BTC-USD,72146.26,72475.14,71989.82,72430.01,484.1877705
2026-04-09 21:00:00+00:00,BTC-USD,72430.0,72715.0,72154.0,72277.86,480.1161191
2026-04-09 22:00:00+00:00,BTC-USD,72280.49,73147.81,71953.21,71953.22,656.32699332
2026-04-09 23:00:00+00:00,BTC-USD,71953.22,72045.75,71558.46,71798.01,459.82510838
2026-04-10 00:00:00+00:00,BTC-USD,71798.01,72034.48,71587.36,71977.66,278.95078588
2026-04-10 01:00:00+00:00,BTC-USD,71976.01,72421.88,71680.01,72172.56,415.62520602
2026-04-10 02:00:00+00:00,BTC-USD,72170.6,72304.19,71922.41,71968.13,249.47798749
2026-04-10 03:00:00+00:00,BTC-USD,71968.61,72031.49,71818.27,71882.19,126.08786676
2026-04-10 04:00:00+00:00,BTC-USD,71882.19,72230.69,71818.28,72125.99,173.95063128
2026-04-10 05:00:00+00:00,BTC-USD,72125.99,72284.72,72016.89,72138.54,123.22021317
2026-04-10 06:00:00+00:00,BTC-USD,72138.53,72194.4,71760.83,71809.58,113.76021172
2026-04-10 07:00:00+00:00,BTC-USD,71806.87,71848.0,71437.39,71493.99,275.85653477
2026-04-10 08:00:00+00:00,BTC-USD,71495.04,71774.22,71431.55,71611.98,171.11091588
2026-04-10 09:00:00+00:00,BTC-USD,71611.98,71884.32,71599.01,71787.6,127.33965997
2026-04-10 10:00:00+00:00,BTC-USD,71784.84,71947.95,71717.93,71917.27,91.68293337
2026-04-10 11:00:00+00:00,BTC-USD,71917.28,72284.0,71910.13,72147.83,168.10390509
2026-04-10 12:00:00+00:00,BTC-USD,72149.16,72476.22,72019.44,72273.05,291.82902405
2026-04-10 13:00:00+00:00,BTC-USD,72273.02,72435.49,71899.6,72347.0,409.17539336
2026-04-10 14:00:00+00:00,BTC-USD,72345.9,73200.0,72287.15,72953.12,1762.62262551
2026-04-10 15:00:00+00:00,BTC-USD,72953.11,73339.39,72382.01,72482.98,912.29481106
2026-04-10 16:00:00+00:00,BTC-USD,72482.99,73082.2,72410.0,73021.3,703.38066323
2026-04-10 17:00:00+00:00,BTC-USD,73021.31,73184.16,72828.13,73152.07,622.92753474
2026-04-10 18:00:00+00:00,BTC-USD,73152.07,73195.0,72907.59,73150.0,584.24437135
2026-04-10 19:00:00+00:00,BTC-USD,73150.0,73314.59,72944.04,73286.01,1071.64068647
2026-04-10 20:00:00+00:00,BTC-USD,73286.01,73477.87,73089.33,73400.01,878.60925628
2026-04-10 21:00:00+00:00,BTC-USD,73400.0,73400.01,72971.28,73222.7,167.1517258
2026-04-10 22:00:00+00:00,BTC-USD,73225.01,73281.14,72802.0,72907.5,222.29993757
2026-04-10 23:00:00+00:00,BTC-USD,72907.51,73000.0,72807.65,72997.88,125.20415121
2026-04-11 00:00:00+00:00,BTC-USD,72997.88,72997.88,72818.98,72867.99,91.28758061
2026-04-11 01:00:00+00:00,BTC-USD,72868.0,73040.3,72667.55,72998.0,118.31001357
2026-04-11 02:00:00+00:00,BTC-USD,72998.0,73150.19,72941.28,73008.01,133.21543974
2026-04-11 03:00:00+00:00,BTC-USD,73008.01,73118.19,72858.48,72909.53,93.78122784
2026-04-11 04:00:00+00:00,BTC-USD,72909.53,72998.13,72720.0,72849.03,162.58822714
2026-04-11 05:00:00+00:00,BTC-USD,72849.04,72877.44,72712.21,72763.44,60.59037323
2026-04-11 06:00:00+00:00,BTC-USD,72763.44,72811.29,72650.0,72803.28,96.14648758
2026-04-11 07:00:00+00:00,BTC-USD,72803.28,72875.73,72706.96,72791.84,49.63920805
2026-04-11 08:00:00+00:00,BTC-USD,72791.85,72844.02,72677.98,72701.16,50.6780851
2026-04-11 09:00:00+00:00,BTC-USD,72701.17,72954.0,72668.04,72953.25,65.82201673
2026-04-11 10:00:00+00:00,BTC-USD,72953.25,72958.06,72800.52,72882.26,34.09161813
2026-04-11 11:00:00+00:00,BTC-USD,72882.26,72953.01,72856.94,72947.62,116.76303417
2026-04-11 12:00:00+00:00,BTC-USD,72947.93,73023.19,72844.99,72972.81,86.31460512
2026-04-11 13:00:00+00:00,BTC-USD,72972.81,72972.81,72564.35,72690.13,220.92868194
2026-04-11 14:00:00+00:00,BTC-USD,72690.13,72809.64,72626.76,72742.56,88.59632723
2026-04-11 15:00:00+00:00,BTC-USD,72742.57,72927.47,72709.94,72893.41,76.67584343
2026-04-11 16:00:00+00:00,BTC-USD,72893.41,73247.97,72846.91,73076.42,125.83952274
2026-04-11 17:00:00+00:00,BTC-USD,73076.42,73207.72,72976.7,73134.06,87.8487323
2026-04-11 18:00:00+00:00,BTC-USD,73134.48,73749.0,73072.34,73586.02,293.57059084
2026-04-11 19:00:00+00:00,BTC-USD,73586.02,73822.95,73504.32,73720.25,187.00362597
2026-04-11 20:00:00+00:00,BTC-USD,73718.55,73727.26,73250.0,73333.21,151.42806197
2026-04-11 21:00:00+00:00,BTC-USD,73333.2,73580.52,73236.98,73470.34,135.01256767
2026-04-11 22:00:00+00:00,BTC-USD,73470.34,73602.51,73278.36,73410.49,145.24700009
2026-04-11 23:00:00+00:00,BTC-USD,73410.48,73410.48,72952.33,73086.0,124.55707397
2026-04-12 00:00:00+00:00,BTC-USD,73085.99,73151.97,72913.68,73112.65,84.70084342
2026-04-12 01:00:00+00:00,BTC-USD,73112.67,73172.14,71294.05,71676.55,510.29520472
2026-04-12 02:00:00+00:00,BTC-USD,71676.54,72002.88,71382.01,71791.75,312.84337184
2026-04-12 03:00:00+00:00,BTC-USD,71791.75,71892.0,71621.55,71621.55,121.01658872
2026-04-12 04:00:00+00:00,BTC-USD,71621.55,71718.27,71474.74,71503.61,107.32071561
2026-04-12 05:00:00+00:00,BTC-USD,71503.61,71816.3,71442.91,71730.02,76.73237197
2026-04-12 06:00:00+00:00,BTC-USD,71730.01,71781.02,71680.55,71689.0,53.30039934
2026-04-12 07:00:00+00:00,BTC-USD,71689.0,71785.63,71619.94,71707.58,52.6394202
2026-04-12 08:00:00+00:00,BTC-USD,71707.58,71818.16,71630.28,71664.18,43.97367662
2026-04-12 09:00:00+00:00,BTC-USD,71664.19,71666.16,71541.33,71571.84,39.47678802
2026-04-12 10:00:00+00:00,BTC-USD,71571.84,71716.76,71389.0,71486.54,65.5750894
2026-04-12 11:00:00+00:00,BTC-USD,71486.53,71574.83,71444.0,71495.41,55.8579881
2026-04-12 12:00:00+00:00,BTC-USD,71495.04,71537.65,71110.0,71116.92,151.60636759
2026-04-12 13:00:00+00:00,BTC-USD,71116.92,71170.98,70889.41,70921.91,330.17144494
2026-04-12 14:00:00+00:00,BTC-USD,70922.3,71124.05,70725.01,70774.68,226.94556599
2026-04-12 15:00:00+00:00,BTC-USD,70774.68,70964.84,70631.46,70922.08,178.3990064
2026-04-12 16:00:00+00:00,BTC-USD,70922.07,70992.7,70835.54,70962.38,119.21665545
2026-04-12 17:00:00+00:00,BTC-USD,70963.51,71225.25,70926.96,71168.12,171.78422878
2026-04-12 18:00:00+00:00,BTC-USD,71169.59,71244.66,71077.09,71163.59,128.8439041
2026-04-12 19:00:00+00:00,BTC-USD,71163.57,71255.45,71081.42,71121.13,145.24938968
2026-04-12 20:00:00+00:00,BTC-USD,71121.12,71467.17,70979.45,71364.9,183.34593538
2026-04-12 21:00:00+00:00,BTC-USD,71364.9,71478.37,71187.99,71393.04,151.47079357
2026-04-12 22:00:00+00:00,BTC-USD,71391.19,71392.57,70512.7,70912.75,870.49949703
2026-04-12 23:00:00+00:00,BTC-USD,70912.75,70912.75,70573.2,70755.35,261.77664274
2026-04-13 00:00:00+00:00,BTC-USD,70755.35,71286.46,70616.81,71192.38,253.45162538
2026-04-13 01:00:00+00:00,BTC-USD,71191.32,71249.19,71031.7,71209.06,179.74079708
2026-04-13 02:00:00+00:00,BTC-USD,71209.06,71288.0,70998.25,71094.12,110.72556557
2026-04-13 03:00:00+00:00,BTC-USD,71095.99,71165.75,70931.93,70998.24,130.9905614
2026-04-13 04:00:00+00:00,BTC-USD,70995.48,71163.84,70874.04,70913.71,147.28653971
2026-04-13 05:00:00+00:00,BTC-USD,70913.71,70943.04,70689.12,70904.06,138.39160059
2026-04-13 06:00:00+00:00,BTC-USD,70904.07,71134.02,70898.04,71050.58,153.75623078
2026-04-13 07:00:00+00:00,BTC-USD,71050.58,71097.6,70698.01,70842.01,158.35609211
2026-04-13 08:00:00+00:00,BTC-USD,70842.01,70890.09,70576.27,70693.85,122.38145185
2026-04-13 09:00:00+00:00,BTC-USD,70693.85,70923.07,70689.12,70805.99,88.72192056
2026-04-13 10:00:00+00:00,BTC-USD,70805.99,70867.85,70695.85,70767.62,89.31756582
2026-04-13 11:00:00+00:00,BTC-USD,70769.99,71011.35,70750.0,70942.98,148.18646481
2026-04-13 12:00:00+00:00,BTC-USD,70943.03,71250.0,70762.64,71088.5,327.61650628
2026-04-13 13:00:00+00:00,BTC-USD,71091.25,71714.82,70831.95,71683.38,1667.77209474
2026-04-13 14:00:00+00:00,BTC-USD,71683.37,72479.99,71439.5,72450.0,2176.50589883
2026-04-13 15:00:00+00:00,BTC-USD,72447.76,72515.42,71678.68,71894.19,1719.03500846
2026-04-13 16:00:00+00:00,BTC-USD,71894.19,72486.57,71705.63,72250.0,1265.76850401
2026-04-13 17:00:00+00:00,BTC-USD,72250.0,72633.75,72108.14,72202.02,1308.31224978
2026-04-13 18:00:00+00:00,BTC-USD,72199.48,72505.92,72112.58,72465.68,978.81979534
2026-04-13 19:00:00+00:00,BTC-USD,72465.68,73529.27,72333.38,73373.2,2125.50643503
2026-04-13 20:00:00+00:00,BTC-USD,73368.47,73431.95,73054.24,73192.99,1412.27322126
2026-04-13 21:00:00+00:00,BTC-USD,73193.0,73397.03,73116.44,73207.1,328.21899237
2026-04-13 22:00:00+00:00,BTC-USD,73207.12,74767.93,73200.54,74660.86,1545.69781994
2026-04-13 23:00:00+00:00,BTC-USD,74660.87,74936.9,74425.0,74446.0,875.83134781
2026-04-14 00:00:00+00:00,BTC-USD,74448.0,74552.01,74128.11,74193.69,502.96449688
2026-04-14 01:00:00+00:00,BTC-USD,74193.69,74472.7,73982.94,74421.21,528.9676353
2026-04-14 02:00:00+00:00,BTC-USD,74421.22,74614.52,74318.0,74369.13,343.0340517
2026-04-14 03:00:00+00:00,BTC-USD,74369.27,74521.1,74273.12,74474.67,216.13029762
2026-04-14 04:00:00+00:00,BTC-USD,74474.68,74546.13,74384.25,74421.26,123.89575276
2026-04-14 05:00:00+00:00,BTC-USD,74421.25,74470.37,74193.01,74246.04,201.38906682
2026-04-14 06:00:00+00:00,BTC-USD,74246.04,74591.72,74246.04,74562.48,219.8792892
2026-04-14 07:00:00+00:00,BTC-USD,74562.49,74952.0,74464.84,74590.8,276.31494816
2026-04-14 08:00:00+00:00,BTC-USD,74590.8,74959.0,74497.04,74800.25,264.0010742
2026-04-14 09:00:00+00:00,BTC-USD,74803.68,74872.67,74472.94,74546.65,253.73447037
2026-04-14 10:00:00+00:00,BTC-USD,74546.65,74651.67,74369.29,74376.99,188.02240092
2026-04-14 11:00:00+00:00,BTC-USD,74376.99,74491.92,74332.0,74409.96,195.73808698
